0 0 0.000000000000E+00 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
1 0 -1.239756414958E-03 -6.386826792637E-03 6.506039689978E-03 3.342493775459E-02 0
2 0 -2.672665448981E-03 -1.388763157857E-02 1.414246977950E-02 3.342342788307E-02 0
3 0 -2.374089245062E-03 -1.514479335731E-02 1.532974447207E-02 3.342328412975E-02 0
4 0 -2.665084003705E-04 -1.216274199850E-02 1.216566149658E-02 3.343914802875E-02 0
5 0 2.531155604965E-03 -1.114269859667E-02 1.142656907006E-02 3.344142491925E-02 0
6 0 4.992169605951E-03 -9.568030826561E-03 1.079207909870E-02 3.344043247667E-02 0
7 0 7.364054586358E-03 -8.610295400666E-03 1.132989350513E-02 3.344491817084E-02 0
8 0 9.615945402652E-03 -7.659600026055E-03 1.229373330384E-02 3.344796468418E-02 0
9 0 1.168735264708E-02 -7.020396443256E-03 1.363378810594E-02 3.344840318267E-02 0
10 0 1.360918772884E-02 -6.371404242483E-03 1.502680214350E-02 3.345127598194E-02 0
11 0 1.545495191252E-02 -5.862499205130E-03 1.652950197521E-02 3.345542862127E-02 0
12 0 1.721016079957E-02 -5.363535421422E-03 1.802656780876E-02 3.345830332020E-02 0
13 0 1.892023864676E-02 -4.937080211617E-03 1.955377691052E-02 3.346160330495E-02 0
14 0 2.062556916790E-02 -4.514426037583E-03 2.111383778351E-02 3.346652658538E-02 0
15 0 2.234011218696E-02 -4.124138625744E-03 2.271759520571E-02 3.347148407673E-02 0
16 0 2.407260989876E-02 -3.739725881925E-03 2.436136484292E-02 3.347617308888E-02 0
17 0 2.585920197585E-02 -3.380847426003E-03 2.607927253866E-02 3.348165039970E-02 0
18 0 2.771468019471E-02 -3.030382517393E-03 2.787986220369E-02 3.348769075801E-02 0
19 0 2.963934193663E-02 -2.699932917040E-03 2.976206021419E-02 3.349349209641E-02 0
20 0 3.163935939934E-02 -2.388158276565E-03 3.172936121567E-02 3.349928732309E-02 0
21 0 3.372537929747E-02 -2.103506593158E-03 3.379091518064E-02 3.350531753890E-02 0
22 0 3.589357562484E-02 -1.843014817638E-03 3.594086079595E-02 3.351112532872E-02 0
23 0 3.813710089999E-02 -1.613072365289E-03 3.817119945079E-02 3.351644230407E-02 0
24 0 4.045295836188E-02 -1.414521395247E-03 4.047768164070E-02 3.352141466457E-02 0
25 0 4.283653687322E-02 -1.248881188975E-03 4.285473830879E-02 3.352592403624E-02 0
26 0 4.527790006798E-02 -1.113821152817E-03 4.529159780938E-02 3.352967961290E-02 0
27 0 4.776882018499E-02 -1.009614410882E-03 4.777948830958E-02 3.353264189750E-02 0
28 0 5.030285988940E-02 -9.335013584197E-04 5.031152092552E-02 3.353484196236E-02 0
29 0 5.287225636495E-02 -8.825292000111E-04 5.287962131965E-02 3.353614821372E-02 0
30 0 5.546854111186E-02 -8.529702899764E-04 5.547509902103E-02 3.353647188629E-02 0
31 0 5.808511891048E-02 -8.421171477032E-04 5.809122309037E-02 3.353585618143E-02 0
32 0 6.071580999258E-02 -8.462854353802E-04 6.072170766780E-02 3.353431236976E-02 0
33 0 6.335384726810E-02 -8.623233731890E-04 6.335971563438E-02 3.353180364568E-02 0
34 0 6.599283032273E-02 -8.874669079220E-04 6.599879734902E-02 3.352836105514E-02 0
35 0 6.862722279435E-02 -9.196292367654E-04 6.863338419748E-02 3.352405412686E-02 0
36 0 7.125138034407E-02 -9.567058584470E-04 7.125780299051E-02 3.351891889645E-02 0
37 0 7.385954748700E-02 -9.972373669700E-04 7.386627943352E-02 3.351299352517E-02 0
38 0 7.644639733079E-02 -1.040179456890E-03 7.645347368275E-02 3.350635458506E-02 0
39 0 7.900696558192E-02 -1.084841724083E-03 7.901441319170E-02 3.349907837835E-02 0
40 0 8.153629170905E-02 -1.130660160689E-03 8.154413073951E-02 3.349122473099E-02 0
