0:	5.431086050094E-06
1:	9.607999680602E-06
2:	1.334877562078E-05
3:	1.751794401935E-05
4:	2.207918044905E-05
5:	2.602238948267E-05
6:	2.974943105548E-05
7:	3.310370460550E-05
8:	3.605930003024E-05
9:	3.934140459073E-05
10:	4.223724175647E-05
11:	4.547587527037E-05
12:	4.904184868596E-05
13:	5.152298717706E-05
14:	5.340870270225E-05
15:	5.575331472448E-05
16:	5.841125221681E-05
17:	6.141769739865E-05
18:	6.421527668011E-05
19:	6.650514807537E-05
20:	6.848363895879E-05
21:	7.078312439197E-05
22:	7.382482562450E-05
23:	7.730612790660E-05
24:	8.032274711378E-05
25:	8.268582581631E-05
26:	8.463864708459E-05
27:	8.682370691347E-05
28:	8.956583049067E-05
29:	9.251246804502E-05
30:	9.522700002308E-05
31:	9.747652348419E-05
32:	9.948768911284E-05
33:	1.016410381740E-04
34:	1.041008199443E-04
35:	1.067002937127E-04
36:	1.091388126710E-04
37:	1.112606622143E-04
38:	1.131962488494E-04
39:	1.152180347046E-04
40:	1.174470442806E-04
41:	1.197776788457E-04
42:	1.219927153101E-04
43:	1.239717863786E-04
44:	1.258940473936E-04
45:	1.280217447168E-04
46:	1.302471328935E-04
47:	1.325267581096E-04
48:	1.347522216756E-04
49:	1.368557298966E-04
50:	1.388917355909E-04
51:	1.409517382155E-04
52:	1.430872600485E-04
53:	1.452638289255E-04
54:	1.473882311941E-04
55:	1.494239491113E-04
56:	1.514044384809E-04
57:	1.533960699893E-04
58:	1.554388613732E-04
59:	1.575025346657E-04
60:	1.595313409127E-04
61:	1.614956742140E-04
62:	1.634155624084E-04
63:	1.653416891492E-04
64:	1.672983996225E-04
65:	1.692671809999E-04
66:	1.712089479995E-04
67:	1.731025777231E-04
68:	1.749645180289E-04
69:	1.768271567190E-04
70:	1.787077752197E-04
71:	1.806002502799E-04
72:	1.825366330646E-04
73:	1.844365612495E-04
74:	1.863164522782E-04
75:	1.881988453158E-04
76:	1.900981110603E-04
77:	1.920037154141E-04
78:	1.938943110774E-04
79:	1.957581695546E-04
80:	1.976039517379E-04
81:	1.994502320165E-04
82:	2.013059748372E-04
83:	2.031645168105E-04
84:	2.050109389946E-04
85:	2.068370491214E-04
86:	2.086489113449E-04
87:	2.104588219975E-04
88:	2.122738227024E-04
89:	2.140892410002E-04
90:	2.158943420842E-04
91:	2.176837731636E-04
92:	2.194615699789E-04
93:	2.212364234100E-04
94:	2.230130297407E-04
95:	2.247880747913E-04
96:	2.265546489245E-04
97:	2.283087907349E-04
98:	2.300536816099E-04
99:	2.317953478184E-04
100:	2.335490495602E-04
101:	2.353136923577E-04
102:	2.370723522789E-04
103:	2.388225236488E-04
104:	2.405660863621E-04
105:	2.423069198125E-04
106:	2.440471770857E-04
107:	2.457855787961E-04
108:	2.475191093678E-04
109:	2.492460802304E-04
110:	2.509676122043E-04
111:	2.526865582361E-04
112:	2.544046019200E-04
113:	2.561207195781E-04
114:	2.578326069314E-04
115:	2.595390137660E-04
116:	2.612408464208E-04
117:	2.629400287440E-04
118:	2.646375796497E-04
119:	2.663329277707E-04
120:	2.680246118986E-04
121:	2.697117465822E-04
122:	2.713948205546E-04
123:	2.730751616262E-04
124:	2.747539521171E-04
125:	2.764304944011E-04
126:	2.781036303863E-04
127:	2.797727676464E-04
128:	2.814383255336E-04
129:	2.831012240067E-04
130:	2.847716165663E-04
131:	2.864402375494E-04
132:	2.881062576722E-04
133:	2.897692089598E-04
134:	2.914293341145E-04
135:	2.930873167430E-04
136:	2.947435810339E-04
137:	2.963979345160E-04
138:	2.980498145089E-04
139:	2.996989155862E-04
140:	3.013454929928E-04
141:	3.029900052008E-04
142:	3.046326817014E-04
143:	3.062734194166E-04
144:	3.079118870818E-04
145:	3.095478733963E-04
146:	3.111814993180E-04
147:	3.128130861444E-04
148:	3.144428881702E-04
149:	3.160708051503E-04
150:	3.176965972392E-04
151:	3.193202546147E-04
152:	3.209417751989E-04
153:	3.225614078873E-04
154:	3.241792695981E-04
155:	3.257953249707E-04
156:	3.274094393365E-04
157:	3.290215167966E-04
158:	3.306316266813E-04
159:	3.322399578090E-04
160:	3.338499096615E-04
161:	3.354592248239E-04
162:	3.370671729509E-04
163:	3.386737061551E-04
164:	3.402788560606E-04
165:	3.418826958273E-04
166:	3.434852758389E-04
167:	3.450865722174E-04
168:	3.466865520902E-04
169:	3.482851847765E-04
170:	3.498825087991E-04
171:	3.514786409627E-04
172:	3.530736519701E-04
173:	3.546675462783E-04
174:	3.562602684084E-04
175:	3.578517957180E-04
176:	3.594421906859E-04
177:	3.610315060803E-04
178:	3.626198303667E-04
179:	3.642071455099E-04
180:	3.657934280419E-04
181:	3.673786903043E-04
182:	3.689629566277E-04
183:	3.705463742091E-04
184:	3.721293719499E-04
185:	3.737120948696E-04
186:	3.752939278899E-04
187:	3.768747629264E-04
188:	3.784546133998E-04
189:	3.800334788924E-04
190:	3.816115733579E-04
191:	3.831901283780E-04
192:	3.847677905728E-04
193:	3.863445474937E-04
194:	3.879204007660E-04
195:	3.894953789824E-04
196:	3.910694991952E-04
197:	3.926427697597E-04
198:	3.942151696548E-04
